Concepts count,Axioms count,Uncertain axioms count,SAT proportion mean,Time mean,SAT proportion std,Time std
60,0.8333333333333334,10,0.95,0.0008596682548522949,0.2179449471770339,0.00027615188684429443
60,0.85,10,0.99,0.0008453154563903809,0.09949874371066199,0.00020669775544178944
60,0.8666666666666667,10,0.96,0.0008307552337646485,0.19595917942265398,0.00015198836535792188
60,0.8833333333333333,10,0.93,0.0008726620674133301,0.25514701644346155,0.0003043795500633976
60,0.9,10,0.92,0.0008439373970031738,0.2712931993250109,0.00010760858671225533
60,0.9166666666666666,10,0.97,0.0009025168418884277,0.17058722109231994,0.00021837332875228587
60,0.9333333333333333,10,0.92,0.0009387946128845215,0.27129319932501095,0.0004138611636245109
60,0.95,10,0.94,0.001182403564453125,0.23748684174075835,0.0015995001289384177
60,0.9666666666666667,10,0.96,0.0012049508094787598,0.19595917942265412,0.00043773044327325133
60,0.9833333333333333,10,0.9,0.0014777684211730957,0.29999999999999977,0.0015139395559853493
60,1.0,10,0.92,0.001025702953338623,0.27129319932501095,0.0002551331148745852
60,1.0166666666666666,10,0.91,0.0011591362953186036,0.28618176042508375,0.0016776431050720788
60,1.0333333333333334,10,0.9,0.0010227155685424805,0.29999999999999977,0.0002877175830648357
60,1.05,10,0.93,0.0010527181625366211,0.25514701644346155,0.0003417142553384341
60,1.0666666666666667,10,0.9,0.0011990690231323243,0.2999999999999998,0.0016558782624622246
60,1.0833333333333333,10,0.89,0.0012279081344604493,0.31288975694324045,0.0014991790653685086
60,1.1,10,0.88,0.0010880899429321288,0.3249615361854386,0.0003533005239059525
60,1.1166666666666667,10,0.89,0.001067068576812744,0.31288975694324045,0.00025230154482825057
60,1.1333333333333333,10,0.87,0.001131470203399658,0.3363034344160045,0.00038334268066781774
60,1.15,10,0.88,0.0011760282516479492,0.32496153618543855,0.00041839870658010633
60,1.1666666666666667,10,0.86,0.0012990117073059082,0.34698703145794946,0.001532971182351033
60,1.1833333333333333,10,0.87,0.001145334243774414,0.3363034344160044,0.0002907322849132053
60,1.2,10,0.9,0.0014019608497619629,0.29999999999999977,0.002452170769857668
60,1.2166666666666666,10,0.85,0.0013590240478515625,0.3570714214271427,0.0015547177596852027
60,1.2333333333333334,10,0.89,0.0013851141929626465,0.3128897569432405,0.0017619281166467312
60,1.25,10,0.85,0.0012589573860168457,0.357071421427143,0.0005087415723982871
60,1.2666666666666666,10,0.84,0.0014168405532836914,0.3666060555964676,0.0015917546348541212
60,1.2833333333333334,10,0.83,0.001452791690826416,0.37563279941985916,0.00179001701837168
60,1.3,10,0.83,0.001275007724761963,0.37563279941985916,0.00031766978954690336
60,1.3166666666666667,10,0.8,0.0014470267295837403,0.39999999999999963,0.0016037127290827132
60,1.3333333333333333,10,0.72,0.0014339518547058106,0.44899888641287283,0.0017503189739892782
60,1.35,10,0.89,0.001324155330657959,0.31288975694324045,0.0004196082083089569
60,1.3666666666666667,10,0.79,0.0014837265014648437,0.40730823708832625,0.0015974496262134705
60,1.3833333333333333,10,0.8,0.0014613938331604003,0.3999999999999995,0.0017156231195454862
60,1.4,10,0.72,0.001346590518951416,0.4489988864128727,0.0003524699533618808
60,1.4166666666666667,10,0.76,0.001525895595550537,0.427083130081253,0.0016923796069052857
60,1.4333333333333333,10,0.76,0.0015191006660461425,0.4270831300812529,0.0017679818989918931
60,1.45,10,0.75,0.00138153076171875,0.4330127018922193,0.0003577130253177872
60,1.4666666666666666,10,0.73,0.001592557430267334,0.44395945760846267,0.001974438601833763
60,1.4833333333333334,10,0.68,0.001618485450744629,0.4664761515876238,0.0018376634857232123
60,1.5,10,0.74,0.0014292573928833007,0.4386342439892259,0.00043371252187046996
60,1.5166666666666666,10,0.68,0.0016207313537597657,0.46647615158762373,0.001966814989291872
60,1.5333333333333334,10,0.67,0.0016219735145568848,0.47021271782034996,0.0018025819683650118
60,1.55,10,0.64,0.001479661464691162,0.48,0.0002785758736363669
60,1.5666666666666667,10,0.62,0.0015242886543273926,0.48538644398046377,0.00042239007144866456
60,1.5833333333333333,10,0.68,0.0016333818435668944,0.46647615158762373,0.0017595351503043794
60,1.6,10,0.63,0.0017689347267150878,0.48280430818293263,0.0023741027389311367
60,1.6166666666666667,10,0.56,0.0016677665710449218,0.4963869458396343,0.001777686676250785
60,1.6333333333333333,10,0.61,0.0016189002990722656,0.48774993593028815,0.000574516114432753
60,1.65,10,0.64,0.0015155601501464844,0.48,0.00029619057238404635
60,1.6666666666666667,10,0.65,0.0016427326202392578,0.4769696007084726,0.0016771297667672893
60,1.6833333333333333,10,0.66,0.001459968090057373,0.4737087712930809,0.00025640840094295745
60,1.7,10,0.49,0.0016311383247375488,0.4998999899979994,0.0017007340415137078
60,1.7166666666666666,10,0.63,0.0014574766159057618,0.48280430818293263,0.000179183845961879
60,1.7333333333333334,10,0.46,0.001470959186553955,0.49839743177508466,0.00019932115296392101
60,1.75,10,0.46,0.0015481233596801758,0.4983974317750846,0.00044901990179827114
60,1.7666666666666666,10,0.44,0.0015529894828796387,0.4963869458396343,0.00037911803522384366
60,1.7833333333333334,10,0.46,0.0015650606155395508,0.49839743177508466,0.00030400065995504625
60,1.8,10,0.57,0.0015870165824890137,0.4950757517794623,0.00039153632929218786
60,1.8166666666666667,10,0.44,0.0016141271591186524,0.4963869458396343,0.00037783544381045315
60,1.8333333333333333,10,0.53,0.0018022441864013672,0.49909918853871127,0.0017944132118361026
60,1.85,10,0.48,0.001757206916809082,0.49959983987187156,0.0016900185717350887
60,1.8666666666666667,10,0.52,0.0016533660888671876,0.49959983987187156,0.0004228725282302171
60,1.8833333333333333,10,0.44,0.0017625045776367186,0.49638694583963433,0.0005028659373680017
60,1.9,10,0.37,0.0019277024269104004,0.4828043081829327,0.0018812847247842454
60,1.9166666666666667,10,0.35,0.001853039264678955,0.4769696007084725,0.0016211017005210767
60,1.9333333333333333,10,0.36,0.001699244976043701,0.48,0.00023074649279727195
60,1.95,10,0.41,0.0019183588027954102,0.49183330509431733,0.001938790316193236
60,1.9666666666666666,10,0.39,0.0018981122970581055,0.48774993593028815,0.001648494439179789
60,1.9833333333333334,10,0.39,0.001965460777282715,0.48774993593028815,0.0018740786739396256
60,2.0,10,0.39,0.0017650604248046875,0.4877499359302882,0.00037498690740603833
60,2.0166666666666666,10,0.41,0.001981005668640137,0.4918333050943174,0.0017524596751929996
60,2.033333333333333,10,0.41,0.0019749999046325684,0.49183330509431733,0.0020873185833218473
60,2.05,10,0.35,0.0019231009483337402,0.4769696007084727,0.0015986854876451236
60,2.066666666666667,10,0.32,0.0018266916275024414,0.4664761515876237,0.0004071250966265127
60,2.0833333333333335,10,0.3,0.0020324850082397462,0.4582575694955838,0.0020403852452235563
60,2.1,10,0.29,0.0019953942298889162,0.45376205218153687,0.001600962876390797
60,2.1166666666666667,10,0.33,0.002006058692932129,0.47021271782034957,0.0018783361596078473
60,2.1333333333333333,10,0.19,0.001866614818572998,0.3923009049186604,0.0003430694439908959
60,2.15,10,0.34,0.0020994639396667483,0.4737087712930807,0.0016505837685588613
60,2.1666666666666665,10,0.25,0.0020896577835083007,0.4330127018922193,0.0018720917875023784
60,2.183333333333333,10,0.27,0.0020638322830200196,0.4439594576084626,0.0016194378162964521
60,2.2,10,0.25,0.00193037748336792,0.4330127018922193,0.00032052239369533675
60,2.216666666666667,10,0.31,0.002157237529754639,0.462493243193887,0.0018705989096931797
60,2.2333333333333334,10,0.25,0.0021679306030273435,0.4330127018922193,0.0016789691302452681
60,2.25,10,0.18,0.0021708202362060547,0.3841874542459714,0.0020319355435724344
60,2.2666666666666666,10,0.24,0.0020558857917785645,0.42708313008125287,0.00036023839646142313
60,2.283333333333333,10,0.23,0.0021572494506835937,0.4208325082500163,0.0016846923584827181
60,2.3,10,0.22,0.002048039436340332,0.41424630354416003,0.0002601575914367307
60,2.316666666666667,10,0.19,0.002054119110107422,0.39230090491866026,0.00026339814975535403
60,2.3333333333333335,10,0.17,0.00209949254989624,0.37563279941985916,0.0003644172008457033
60,2.35,10,0.18,0.0021070742607116697,0.3841874542459713,0.00029967270671768796
60,2.3666666666666667,10,0.16,0.0021430492401123048,0.36660605559646753,0.00027792070375023205
60,2.3833333333333333,10,0.21,0.0021348333358764647,0.40730823708832625,0.0003737624121555351
60,2.4,10,0.23,0.002207489013671875,0.4208325082500161,0.00046552500393570284
60,2.4166666666666665,10,0.19,0.002145421504974365,0.3923009049186605,0.0002448822524862347
60,2.433333333333333,10,0.12,0.0025655436515808106,0.3249615361854386,0.0005820619694760111
60,2.45,10,0.17,0.002147166728973389,0.3756327994198591,0.00023929238567337662
60,2.466666666666667,10,0.17,0.0020833206176757812,0.37563279941985916,0.00022162016285917597
60,2.4833333333333334,10,0.21,0.002137281894683838,0.40730823708832625,0.00021413510521115886
60,2.5,10,0.24,0.0021679377555847167,0.42708313008125287,0.00035719107894662536
60,2.5166666666666666,10,0.17,0.0022138881683349608,0.37563279941985916,0.00048362696386119
60,2.533333333333333,10,0.2,0.0021710109710693357,0.3999999999999995,0.00036945195664263124
60,2.55,10,0.14,0.0022255611419677735,0.3469870314579495,0.0004752123339941479
60,2.566666666666667,10,0.16,0.002199230194091797,0.36660605559646736,0.00040530409822843124
60,2.5833333333333335,10,0.19,0.0021553707122802736,0.3923009049186604,0.0001522270498780605
60,2.6,10,0.19,0.002445483207702637,0.39230090491866026,0.0018656681234137512
60,2.6166666666666667,10,0.13,0.002293829917907715,0.3363034344160046,0.0004292430333558435
60,2.6333333333333333,10,0.15,0.0026165390014648436,0.3570714214271429,0.002529452739040527
60,2.65,10,0.11,0.0025119471549987795,0.3128897569432405,0.0018914739739579606
60,2.6666666666666665,10,0.13,0.0026447129249572753,0.33630343441600447,0.0024905379614578293
60,2.683333333333333,10,0.15,0.002520847320556641,0.3570714214271427,0.0018740527499363467
60,2.7,10,0.15,0.0025165748596191408,0.3570714214271427,0.0016831717010046985
60,2.716666666666667,10,0.14,0.0026784539222717285,0.34698703145794946,0.0026031814267689773
60,2.7333333333333334,10,0.11,0.0024727702140808104,0.31288975694324056,0.001730345573064039
60,2.75,10,0.07,0.0023582315444946288,0.25514701644346155,0.0004719251525197316
60,2.7666666666666666,10,0.18,0.002508397102355957,0.3841874542459712,0.0018222838661961708
60,2.783333333333333,10,0.09,0.0025002098083496092,0.28618176042508353,0.0018598107817249343
60,2.8,10,0.1,0.0025658631324768067,0.29999999999999977,0.0019379065065715797
60,2.816666666666667,10,0.09,0.002386162281036377,0.2861817604250836,0.0004980930283580235
60,2.8333333333333335,10,0.14,0.002577791213989258,0.3469870314579494,0.0019163639437979405
60,2.85,10,0.09,0.0025855064392089843,0.2861817604250836,0.0019148468255457901
60,2.8666666666666667,10,0.07,0.002669522762298584,0.25514701644346166,0.0018656568504138277
60,2.8833333333333333,10,0.13,0.0024556827545166014,0.3363034344160044,0.0005782573393092115
60,2.9,10,0.07,0.0026117897033691405,0.25514701644346155,0.0018843705144987585
60,2.9166666666666665,10,0.07,0.0026810026168823243,0.2551470164434616,0.0019836643009818883
60,2.933333333333333,10,0.11,0.002441058158874512,0.31288975694324045,0.0004555810991579189
60,2.95,10,0.08,0.0026914238929748534,0.271293199325011,0.0018583667914436513
60,2.966666666666667,10,0.09,0.0024822711944580077,0.28618176042508364,0.00037353667052874044
60,2.9833333333333334,10,0.06,0.002492647171020508,0.23748684174075804,0.000504139451412349
60,3.0,10,0.09,0.002514166831970215,0.28618176042508386,0.0004901057300163385
60,3.0166666666666666,10,0.05,0.0024887681007385253,0.21794494717703364,0.00033678398233295646
60,3.033333333333333,10,0.05,0.0024501490592956543,0.21794494717703397,0.00017676368264898804
60,3.05,10,0.1,0.002521047592163086,0.29999999999999977,0.00042194263670485515
60,3.066666666666667,10,0.12,0.0025035381317138673,0.32496153618543866,0.0004029501098800678
60,3.0833333333333335,10,0.09,0.002525150775909424,0.2861817604250837,0.00021667626954802042
60,3.1,10,0.06,0.0025803112983703615,0.23748684174075824,0.0004458074375889475
60,3.1166666666666667,10,0.08,0.002752349376678467,0.271293199325011,0.0019462298909914998
60,3.1333333333333333,10,0.08,0.0027864789962768555,0.2712931993250109,0.0019315481120345402
60,3.15,10,0.09,0.0031182003021240235,0.2861817604250837,0.0031568940036119032
60,3.1666666666666665,10,0.08,0.0028094840049743652,0.27129319932501095,0.0018737278180117921
60,3.183333333333333,10,0.07,0.002801985740661621,0.25514701644346144,0.0004179675722354097
60,3.2,10,0.07,0.0029491066932678224,0.25514701644346155,0.0019042225645681228
60,3.216666666666667,10,0.1,0.0026569437980651857,0.29999999999999977,0.0002503778302401924
60,3.2333333333333334,10,0.06,0.0029945111274719237,0.23748684174075793,0.0031158344713970087
60,3.25,10,0.03,0.0028691792488098142,0.17058722109232,0.0017939348149061103
60,3.2666666666666666,10,0.06,0.002899034023284912,0.23748684174075815,0.0018251629259143042
60,3.283333333333333,10,0.04,0.0031379079818725586,0.1959591794226542,0.0008473801852837587
60,3.3,10,0.07,0.0027928733825683593,0.2551470164434615,0.00035720272021224736
60,3.316666666666667,10,0.07,0.0027764177322387694,0.2551470164434616,0.00047743239446754616
