Concepts count,Axioms count,Uncertain axioms count,SAT proportion mean,Time mean,SAT proportion std,Time std
60,0.18333333333333332,10,1.0,0.00036845684051513674,0.0,0.00024018412093271323
60,0.2,10,0.998,0.0003504319190979004,0.04467661580737737,0.00016580876896290717
60,0.21666666666666667,10,1.0,0.0004000892639160156,0.0,0.00032294617350480423
60,0.23333333333333334,10,0.996,0.0003660168647766113,0.06311893535223811,0.00023969205302305059
60,0.25,10,1.0,0.0003936448097229004,0.0,0.00021575051667996166
60,0.26666666666666666,10,1.0,0.0004002466201782227,0.0,0.00020823687641020612
60,0.2833333333333333,10,1.0,0.00040193367004394534,0.0,0.0002529981961989935
60,0.3,10,0.998,0.0004410228729248047,0.04467661580737739,0.0006915570489598858
60,0.31666666666666665,10,0.988,0.0004292802810668945,0.10888526071052973,0.00016523976976956915
60,0.3333333333333333,10,0.994,0.0005519814491271972,0.07722693830523156,0.0011301799325766236
60,0.35,10,0.998,0.0005433197021484375,0.04467661580737736,0.000711354127838263
60,0.36666666666666664,10,0.996,0.000634894847869873,0.06311893535223807,0.0013174541887919062
60,0.38333333333333336,10,0.992,0.0006199440956115722,0.08908422980528057,0.0009329860974957358
60,0.4,10,0.99,0.0006630640029907227,0.09949874371066221,0.001168506525857576
60,0.4166666666666667,10,0.992,0.0006557779312133789,0.08908422980528062,0.0009561035722640038
60,0.43333333333333335,10,0.986,0.0006952862739562989,0.11749042514179578,0.0011724017912988771
60,0.45,10,0.998,0.0006648817062377929,0.044676615807377376,0.0009416202736994371
60,0.4666666666666667,10,0.992,0.0006742920875549317,0.08908422980528044,0.0009608596235154455
60,0.48333333333333334,10,0.992,0.0007235798835754395,0.08908422980528038,0.001174676150222429
60,0.5,10,0.984,0.0007274942398071289,0.12547509713086524,0.000981957414287578
60,0.5166666666666667,10,0.994,0.0007212972640991211,0.07722693830523109,0.0011977517321542577
60,0.5333333333333333,10,0.992,0.0007279090881347657,0.08908422980528065,0.0011981283269461612
60,0.55,10,0.976,0.0007061848640441895,0.1530490117576723,0.0010140569325727128
60,0.5666666666666667,10,0.978,0.0008063035011291504,0.1466833323864717,0.0009339053281208534
60,0.5833333333333334,10,0.982,0.0006671652793884277,0.132951118836962,0.0007433742635626348
60,0.6,10,0.976,0.0006871209144592285,0.15304901175767213,0.0002785834481223596
60,0.6166666666666667,10,0.982,0.0007522745132446289,0.13295111883696228,0.0008363101268986433
60,0.6333333333333333,10,0.974,0.0007008185386657715,0.1591351626762616,0.0002414958854141023
60,0.65,10,0.97,0.0006674141883850098,0.17058722109231939,0.0001729661297751161
60,0.6666666666666666,10,0.966,0.0007214350700378418,0.18122913673027302,0.0007870202812513853
60,0.6833333333333333,10,0.974,0.0008626041412353515,0.15913516267626138,0.0010000578512564012
60,0.7,10,0.986,0.0008515453338623047,0.117490425141796,0.001031193022414463
60,0.7166666666666667,10,0.98,0.0007855381965637207,0.14000000000000018,0.0009787389262633762
60,0.7333333333333333,10,0.968,0.0007776322364807129,0.17599999999999927,0.0009759530504199098
60,0.75,10,0.942,0.0008062567710876465,0.233743449106067,0.0009284806977160552
60,0.7666666666666667,10,0.954,0.000902503490447998,0.2094850830011522,0.0004107187356933945
60,0.7833333333333333,10,0.964,0.0011280417442321778,0.18629009635512023,0.0005751970171994459
60,0.8,10,0.95,0.0009767041206359863,0.21794494717703464,0.000837917481426269
60,0.8166666666666667,10,0.958,0.0008901338577270508,0.20058913230780961,0.0008054222224756096
60,0.8333333333333334,10,0.968,0.0009885597229003906,0.17599999999999866,0.001169079270117231
60,0.85,10,0.956,0.0010286917686462402,0.20509509989270894,0.0010113541377178594
60,0.8666666666666667,10,0.944,0.001011366844177246,0.22992172581119907,0.0008117012617336501
60,0.8833333333333333,10,0.97,0.0011019511222839355,0.1705872210923191,0.0015649415653026721
60,0.9,10,0.944,0.0009889349937438965,0.22992172581119943,0.0007780493287717909
60,0.9166666666666666,10,0.946,0.0010226244926452637,0.22601769842204789,0.0007910601229013933
60,0.9333333333333333,10,0.932,0.0009872493743896483,0.2517459036409527,0.0008436980944802239
60,0.95,10,0.944,0.0010379581451416015,0.22992172581119938,0.0010993817318941295
60,0.9666666666666667,10,0.952,0.000985820770263672,0.21376622745419754,0.0010055020162078592
60,0.9833333333333333,10,0.932,0.0010297737121582032,0.2517459036409526,0.0012319358916776
60,1.0,10,0.942,0.0009798011779785156,0.23374344910606668,0.0007197542958800144
60,1.0166666666666666,10,0.93,0.001032817840576172,0.2551470164434602,0.0009846173528682942
60,1.0333333333333334,10,0.932,0.0010868601799011231,0.2517459036409527,0.0010528668372855713
60,1.05,10,0.922,0.0010728683471679687,0.2681715868618461,0.001019662489060298
60,1.0666666666666667,10,0.928,0.0011247825622558594,0.2584879107424561,0.0012337546427596158
60,1.0833333333333333,10,0.912,0.0011518301963806153,0.2832948993540126,0.0013865322551110785
60,1.1,10,0.906,0.0011476449966430664,0.29182871688714973,0.001248180230905841
60,1.1166666666666667,10,0.878,0.001208935260772705,0.3272858078194047,0.00147525940991555
60,1.1333333333333333,10,0.898,0.001196077346801758,0.3026483107502844,0.0013165170221738983
60,1.15,10,0.898,0.0012361235618591308,0.3026483107502845,0.0013472572038918408
60,1.1666666666666667,10,0.9,0.0012735600471496583,0.2999999999999997,0.0017205670555406043
60,1.1833333333333333,10,0.87,0.001268592357635498,0.33630343441600463,0.0015983817226203946
60,1.2,10,0.87,0.0012293238639831544,0.33630343441600463,0.001442791741849223
60,1.2166666666666666,10,0.838,0.0013054556846618652,0.368450810828256,0.0015838658845064794
60,1.2333333333333334,10,0.868,0.0011966066360473632,0.33849076796863914,0.0011068249377847372
60,1.25,10,0.844,0.0012818646430969238,0.3628553430776511,0.0017681055964058011
60,1.2666666666666666,10,0.84,0.0012696990966796875,0.3666060555964655,0.0015874773857721225
60,1.2833333333333334,10,0.838,0.0012221217155456543,0.3684508108282562,0.0013034421436533597
60,1.3,10,0.8,0.001294321060180664,0.40000000000000135,0.001669850039758842
60,1.3166666666666667,10,0.852,0.0013149094581604004,0.35509998591945824,0.0015240593084412564
60,1.3333333333333333,10,0.796,0.0011955032348632813,0.4029689814365375,0.0007942171689500784
60,1.35,10,0.812,0.0012463274002075194,0.39071217027371913,0.0013620468698236738
60,1.3666666666666667,10,0.76,0.0011664400100708009,0.42708313008125126,0.00021706247739652362
60,1.3833333333333333,10,0.786,0.00123006010055542,0.4101268096576956,0.0010741611840834801
60,1.4,10,0.758,0.0012066068649291993,0.4282942913464998,0.0007620182373828666
60,1.4166666666666667,10,0.774,0.0011928644180297851,0.41823916602824096,0.00020569475445192495
60,1.4333333333333333,10,0.738,0.0013009037971496583,0.43972263985380783,0.0013667737613095093
60,1.45,10,0.752,0.0012449278831481933,0.43185182644050457,0.0007799252873110219
60,1.4666666666666666,10,0.762,0.0012695159912109375,0.42585913163862205,0.0007868390047097688
60,1.4833333333333334,10,0.724,0.001350710391998291,0.4470167782086034,0.001286167432361349
60,1.5,10,0.728,0.00126157808303833,0.44498988752554725,0.00026686206007472756
60,1.5166666666666666,10,0.706,0.0013341913223266601,0.4555919226676444,0.0007736534675618477
60,1.5333333333333334,10,0.692,0.001315929889678955,0.46166654632970866,0.0002940684590540887
60,1.55,10,0.66,0.0014600791931152343,0.47370877129308,0.0014928526422053042
60,1.5666666666666667,10,0.662,0.0014391465187072754,0.4730285403651655,0.0013090140619810928
60,1.5833333333333333,10,0.662,0.0014502830505371093,0.4730285403651655,0.001174865727138442
60,1.6,10,0.642,0.0013757309913635255,0.47941214002150573,0.00019719773303835113
60,1.6166666666666667,10,0.65,0.0014218502044677733,0.4769696007084737,0.0003404726566650622
60,1.6333333333333333,10,0.648,0.001507436752319336,0.4775939698111775,0.0013100774478944656
60,1.65,10,0.646,0.0014110045433044433,0.47820915925983587,0.00016919367181785386
60,1.6666666666666667,10,0.596,0.001563575267791748,0.49069746280167453,0.0014168984619284768
60,1.6833333333333333,10,0.604,0.001603562355041504,0.48906441293555813,0.0015006779076753268
60,1.7,10,0.572,0.001574613094329834,0.49478884385159655,0.001401106068745938
60,1.7166666666666666,10,0.566,0.0016288847923278808,0.4956248581336492,0.0015737944443139993
60,1.7333333333333334,10,0.59,0.0016740126609802247,0.4918333050943171,0.0016732578358062103
60,1.75,10,0.546,0.0015930747985839844,0.4978795034945679,0.0011480679020536685
60,1.7666666666666666,10,0.522,0.0015693564414978028,0.49951576551696547,0.0008938533621057174
60,1.7833333333333334,10,0.534,0.0015990543365478516,0.4988426605654345,0.0011202162736941202
60,1.8,10,0.482,0.001753018856048584,0.49967589495592313,0.0018321477211791608
60,1.8166666666666667,10,0.498,0.0016384801864624023,0.4999959999839986,0.0011632188159577028
60,1.8333333333333333,10,0.462,0.0018132152557373048,0.4985539088203002,0.002049725914895649
60,1.85,10,0.468,0.001681567668914795,0.4989749492710029,0.0011567165217248562
60,1.8666666666666667,10,0.418,0.0017611002922058106,0.4932301693935589,0.0018819649011678856
60,1.8833333333333333,10,0.486,0.0016401700973510743,0.49980396156893436,0.0008300835102736914
60,1.9,10,0.448,0.001781879425048828,0.4972886485734429,0.0015813978593560345
60,1.9166666666666667,10,0.438,0.0017430577278137206,0.4961411089599417,0.001119653958021724
60,1.9333333333333333,10,0.448,0.0019111599922180175,0.4972886485734429,0.0017604233517880647
60,1.95,10,0.416,0.0017242999076843262,0.49289349762398005,0.0011214815030981269
60,1.9666666666666666,10,0.374,0.0017814245223999024,0.483863617148469,0.001405027388404895
60,1.9833333333333334,10,0.392,0.0017470121383666992,0.488196681676557,0.00115912687963279
60,2.0,10,0.366,0.0018979082107543946,0.48170945600018955,0.0020144217567019725
60,2.0166666666666666,10,0.332,0.001711862564086914,0.4709309928216673,0.00018677721390223656
60,2.033333333333333,10,0.356,0.0018497915267944335,0.4788152044369508,0.0016288260339225678
60,2.05,10,0.356,0.0019116768836975099,0.47881520443695086,0.0018294010312461192
60,2.066666666666667,10,0.3,0.001909799575805664,0.4582575694955852,0.0017700167330024033
60,2.0833333333333335,10,0.328,0.001793510913848877,0.4694848240358794,0.0008477651392633196
60,2.1,10,0.33,0.0019969539642333985,0.4702127178203503,0.0020182096882332603
60,2.1166666666666667,10,0.31,0.0019088921546936036,0.4624932431938896,0.001679905669649489
60,2.1333333333333333,10,0.31,0.0019402494430541992,0.46249324319388924,0.0017138571884491248
60,2.15,10,0.3,0.0019861650466918945,0.4582575694955852,0.001815210491085859
60,2.1666666666666665,10,0.298,0.0020859165191650392,0.4573794923255745,0.0021651724386179292
60,2.183333333333333,10,0.266,0.001885202407836914,0.4418642325420805,0.0008951522967039267
60,2.2,10,0.264,0.0019104599952697754,0.44079927404658814,0.0012161038646601669
60,2.216666666666667,10,0.258,0.0019340043067932128,0.43753399867895915,0.0012062850538057418
60,2.2333333333333334,10,0.274,0.001992608070373535,0.44600896851969135,0.0015166253985829613
60,2.25,10,0.25,0.0020403766632080076,0.4330127018922193,0.0016860265263372496
60,2.2666666666666666,10,0.258,0.002029120922088623,0.4375339986789591,0.0016921769080926411
60,2.283333333333333,10,0.26,0.002017581939697266,0.4386342439892258,0.0014264618397612366
60,2.3,10,0.268,0.002047377109527588,0.44291759956001026,0.0016632119179668609
60,2.316666666666667,10,0.242,0.0019547867774963377,0.4282942913464998,0.0008931579605794005
60,2.3333333333333335,10,0.236,0.0022158689498901368,0.4246221850068593,0.0022648827665811716
60,2.35,10,0.212,0.002033501625061035,0.40872484632084755,0.0011818709178383713
60,2.3666666666666667,10,0.188,0.0021264567375183104,0.39071217027371874,0.001646970283846024
60,2.3833333333333333,10,0.21,0.0019820775985717773,0.4073082370883259,0.0002646927731657097
60,2.4,10,0.2,0.002071990966796875,0.40000000000000074,0.0011812689743500534
60,2.4166666666666665,10,0.202,0.002131398677825928,0.40149221661197815,0.0015012309557313056
60,2.433333333333333,10,0.222,0.002243587970733643,0.4155911452377201,0.0020535390436282916
60,2.45,10,0.19,0.0022035622596740722,0.3923009049186608,0.0017671473758984902
60,2.466666666666667,10,0.182,0.002194765567779541,0.3858445282753148,0.001711960819960249
60,2.4833333333333334,10,0.208,0.002220686435699463,0.405876828606905,0.0017895341157845546
60,2.5,10,0.162,0.0022894959449768068,0.36845081082825626,0.001893758579734579
60,2.5166666666666666,10,0.158,0.0022783684730529785,0.3647410040014681,0.0018674400105973372
60,2.533333333333333,10,0.16,0.0022179436683654784,0.36660605559646564,0.0014470163732402644
60,2.55,10,0.144,0.0022699074745178224,0.35108973211986666,0.001677615417832094
60,2.566666666666667,10,0.164,0.0023099789619445803,0.370275573053368,0.0019995205938120463
60,2.5833333333333335,10,0.148,0.002527304172515869,0.35509998591945824,0.002684032046337519
60,2.6,10,0.154,0.0023468027114868163,0.36094874982468117,0.0019749725257711325
60,2.6166666666666667,10,0.152,0.0023603267669677734,0.35902089075706795,0.001919103183743899
